15.00%,20.00%,25.00%,30.00%,35.00%,40.00%
0.89310089276094,0.948904524985274,1.01692967415993,1.07937757417218,1.32873251994375,1.23612320202453
0.606445532411564,0.659610354021647,0.716556434128576,0.778538695683006,0.930134046908098,0.917640051114878
0.562393046597033,0.612061959786611,0.666796703369335,0.724789688184516,0.869065962760276,0.85904679782973
0.543718491988043,0.590090518240028,0.640285094452041,0.696106641347172,0.835429779531164,0.825404854858195
0.52505174661695,0.568655221147164,0.618989460960827,0.674665048653047,0.803268225877794,0.79877586593951
0.512037193685599,0.555955204779979,0.60225888821403,0.657337986046576,0.779718563529371,0.780526089065403
0.491942244307458,0.533603137717333,0.583073890322947,0.634101319836296,0.766253569881425,0.755889768113617
0.481402978346548,0.524212945073502,0.570669047471904,0.621166080557777,0.749540757785999,0.741819428851586
0.470179759163609,0.511088179081735,0.556397407789153,0.60561941880875,0.738063851158128,0.723277958971626
0.462437400145044,0.50269633344595,0.547264213646755,0.597615296544351,0.727525964009625,0.713201130181551
0.45693900698213,0.49520249126607,0.539170119021344,0.589950026696875,0.718418220072302,0.705885211520523
0.446831697006603,0.485837498720991,0.530493953579482,0.582011659227255,0.70546458823649,0.69586876020518
0.43895178824976,0.477211388348396,0.522793300828065,0.571683040633798,0.695219806985546,0.688049904100654
0.43423038258978,0.472271399399024,0.515064294130065,0.563296847631231,0.693738422662247,0.67587773041757
0.427991639679113,0.466640923769419,0.509917314288043,0.558013270715721,0.675790832299768,0.668499682439875
0.419193188824783,0.45627745340884,0.499469717102879,0.546453057246581,0.678944186911783,0.659138634357289
0.412532241542944,0.450739614878788,0.494309671422225,0.541065900147189,0.674256276851165,0.650880365045243
0.40745130711811,0.446454198578842,0.488285768686133,0.534320340752033,0.67248551891619,0.643372269060093
0.406625792948629,0.44317071128011,0.485447803259123,0.533821088664291,0.665349168987333,0.643961870135697
0.399235212321585,0.436036141796876,0.479871748020972,0.527944408442455,0.666997982089529,0.638907033529218
0.395209325899775,0.431959424581635,0.475122942149867,0.523375891743384,0.665500423010752,0.633245246021347
0.389964731339052,0.428133336905362,0.469977540744625,0.518157280364451,0.652110259951526,0.628552647657294
0.389553829632301,0.426769139931914,0.468721917558831,0.51598265372103,0.655022447687069,0.623275873639429
0.386951831613049,0.423457325871266,0.466262475975597,0.511974383768348,0.645481664971768,0.620041109789305
0.381703639342556,0.420135258942956,0.4627831523328,0.508637242232456,0.659121480493145,0.6169922756216
0.38272490385735,0.420686054609375,0.461992918466794,0.507208835953519,0.642266083309669,0.614274815014983
0.379307782610182,0.416703269600811,0.459147830182359,0.506156977669883,0.648921938456652,0.612483549021355
0.380235558055796,0.415271346521287,0.457999969336368,0.503392734071453,0.654093560769813,0.612291221044787
0.374245965970637,0.410766300847683,0.452941540677015,0.497943529478125,0.636178140251236,0.606369405842692
0.374680368862477,0.413101820907918,0.453261120749623,0.499856231384378,0.638415026243861,0.606191141687277
