2.00%,25.00%,20.00%,40.00%,15.00%,30.00%,35.00%
0.288924824883664,0.281447869985016,0.281484217955269,0.28371570980219,0.285171528435703,0.284657573490937,0.283117409735093
0.278047703718411,0.275015333343923,0.275246057641614,0.272607197530056,0.273023839229505,0.27274753240058,0.268964343167529
0.263886410302219,0.274024656099331,0.273920378150091,0.266048745333949,0.271278016063036,0.270818450473931,0.280150001918371
0.263617829959982,0.262797589175659,0.26280616187199,0.271483484193512,0.269488941647027,0.269468803157788,0.263276166247047
0.258237968209619,0.252997934516121,0.253418666399475,0.260738021886076,0.262253846528847,0.262282973706353,0.250765816297894
0.25384885963152,0.250154633762827,0.249993681598398,0.254348182002125,0.256295595047924,0.256061327430412,0.252939455733698
0.24523446540071,0.243113016883864,0.243350290871076,0.264337886302583,0.258792343368142,0.258410053036197,0.252770546596241
0.247553066019936,0.24795877876983,0.248354860130015,0.25320090469371,0.248011614132018,0.247974588208697,0.252591110922339
0.240174396827334,0.25128317278106,0.252291881884555,0.248672687473444,0.239575699366316,0.239950085869272,0.247144829979493
0.246233135191653,0.230559377931058,0.231515598223893,0.231750071894747,0.244524132851369,0.244034586268129,0.246940322636221
0.24270996870473,0.221942383305433,0.224228826465213,0.227583151612829,0.239001811101663,0.238126961436151,0.247043365928991
0.231035178175324,0.236149368370449,0.236615071194033,0.235105789398049,0.232067042556485,0.232203070792362,0.237297744831454
0.232171268394316,0.234240133329543,0.235402590207727,0.233703849147579,0.22300671278819,0.223769981979272,0.234795004907882
0.229944787283236,0.227968448207834,0.228165609978907,0.220656982544838,0.231342137926294,0.231283918140413,0.229358210885997
0.225078107607871,0.229529093417787,0.229545237066381,0.236305921925019,0.220425982010473,0.220825191022018,0.224932763693527
0.22593837898964,0.212480882477755,0.213444338691997,0.224185821923733,0.21529652444532,0.215097564148169,0.219316336116576
0.220633185010062,0.216253830806018,0.216438466238697,0.21483020068907,0.223438413468908,0.223056857182666,0.220611833530044
0.216318183702964,0.224873027074655,0.225000632617566,0.215982054431304,0.224739952816251,0.224292118006336,0.219461515961741
0.218825006612242,0.214474920275841,0.215335092407772,0.20719902932587,0.209449442185262,0.208745257609047,0.213542797410761
0.217689966928669,0.224454546254839,0.223921447818146,0.213754409206107,0.222786100975856,0.222786877357636,0.211288697370648
0.216112187700986,0.202226650840709,0.202968766427606,0.215228150847531,0.20678048824735,0.205845853096969,0.205949003506054
0.198108997096428,0.206935112300606,0.20746108599519,0.213477255765861,0.21092961651792,0.211681741382216,0.214024835259064
0.209557324111149,0.204491396957141,0.204939691317872,0.214180644832637,0.206016558901414,0.205200481477357,0.207739937584847
0.206043284094914,0.212399083250096,0.212417243217395,0.196075132034918,0.200991081617744,0.200610880460946,0.209157116106846
0.20634282033407,0.200731350642181,0.200843161395004,0.20097576238869,0.207012389036507,0.206426320444679,0.201474594012727
0.198404719637181,0.201122924976961,0.200496970604792,0.201335229212418,0.210489967002583,0.209265685850001,0.202678156561638
0.200926910918775,0.206785272689579,0.207133052284111,0.202196959185748,0.200805698173078,0.201125318166722,0.198738136837074
0.192846156555434,0.194800060167766,0.195219643197186,0.194089630888846,0.195391647674086,0.196013320223179,0.190945842598373
0.20591899681879,0.203262037252794,0.203506018212847,0.206500470858664,0.201198035300148,0.200710625554798,0.206814251541523
0.199226023984774,0.195005619802462,0.19427548063464,0.194282634539231,0.198915677632113,0.198074158764523,0.200363873169964
